,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,b,Q_t_hat
4888,4225b2f0-60d0-4843-9f25-290b58c369d1,W2,0,185435.0,23261.671486825184,75.8552254333074,1.0,1.0,0.4313189468103479,0.4313189468103479,1.0,1,0.016211845572410215
4889,4225b2f0-60d0-4843-9f25-290b58c369d1,W2,1,185435.0,16758.983557724052,49.12703715506134,1.0,1.0,0.4110340869549632,0.4110340869549632,1.0,0,0.0104994736386111
4890,4225b2f0-60d0-4843-9f25-290b58c369d1,W2,2,185435.0,23261.671486825184,75.8552254333074,1.0,1.0,0.4313189468103479,0.4313189468103479,1.0,0,0.016211845572410215
4891,4225b2f0-60d0-4843-9f25-290b58c369d1,W2,3,185435.0,16758.983557724052,24.56351857753067,1.0,1.0,0.4110340869549632,0.4110340869549632,1.0,0,0.00524973681930555
4896,422fe84a-653a-402d-8d12-f7bb0c4b0e9c,W1,0,181897.0,39025.56146093618,147.99519476526467,1.0,2.0,0.413175417519485,0.82635083503897,2.0,1,0.03162966333944532
4897,422fe84a-653a-402d-8d12-f7bb0c4b0e9c,W1,1,181897.0,19725.49274003187,61.59313721289747,1.0,2.0,0.3614724888095243,0.7229449776190486,2.0,0,0.013163739519747268
4898,422fe84a-653a-402d-8d12-f7bb0c4b0e9c,W1,2,181897.0,39025.56146093618,147.99519476526467,1.0,2.0,0.413175417519485,0.82635083503897,2.0,0,0.03162966333944532
4899,422fe84a-653a-402d-8d12-f7bb0c4b0e9c,W1,3,181897.0,19725.49274003187,30.796568606448734,1.0,2.0,0.3614724888095243,0.7229449776190486,2.0,0,0.006581869759873634
4900,4236711b-dd32-47a2-8e24-c12f4b998e52,W1,0,26518.0,5767.317184982125,150.85910865598734,1.0,1.0,0.4897590974433531,0.4897590974433531,1.0,1,0.03224174153793275
4901,4236711b-dd32-47a2-8e24-c12f4b998e52,W1,1,26518.0,2879.5128432774272,61.73026395418259,1.0,1.0,0.4216612730576151,0.4216612730576151,1.0,0,0.013193046367638938
4902,4236711b-dd32-47a2-8e24-c12f4b998e52,W1,2,26518.0,5689.372770420104,147.99519476526467,1.0,1.0,0.4881825280931406,0.4881825280931406,1.0,0,0.03162966333944532
4903,4236711b-dd32-47a2-8e24-c12f4b998e52,W1,3,26518.0,2875.6967760884736,30.796568606448734,1.0,1.0,0.4215823247173546,0.4215823247173546,1.0,0,0.006581869759873634
4904,42387a83-a01e-4090-ae0a-16e8fe46225a,RC,0,220529.0,64096.814291827664,203.31464189521225,0.0,0.0,0.0,0.0,0.0,1,0.043452584290492036
4905,42387a83-a01e-4090-ae0a-16e8fe46225a,RC,1,220529.0,47404.96509352639,135.60059182535574,0.0,0.0,0.0,0.0,0.0,0,0.028980677885307914
4906,42387a83-a01e-4090-ae0a-16e8fe46225a,RC,2,220529.0,63687.39704712792,201.79757104442515,0.0,0.0,0.0,0.0,0.0,0,0.043128354572435385
4907,42387a83-a01e-4090-ae0a-16e8fe46225a,RC,3,220529.0,47374.39451170242,67.74404162627546,0.0,0.0,0.0,0.0,0.0,0,0.014478316227030446
4908,425080f6-a074-4133-b47c-b871100573f5,W1,0,103872.0,19358.986298257634,123.4094714741054,0.0,3.0,0.4752336931984031,1.4257010795952092,0.0,1,0.02637518090919115
4909,425080f6-a074-4133-b47c-b871100573f5,W1,1,103872.0,13176.455498976096,74.34708536176484,0.0,3.0,0.4362046655502285,1.3086139966506856,0.0,0,0.01588952454835752
4910,425080f6-a074-4133-b47c-b871100573f5,W1,2,103872.0,19358.986298257634,123.4094714741054,0.0,3.0,0.4752336931984031,1.4257010795952092,0.0,0,0.02637518090919115
4911,425080f6-a074-4133-b47c-b871100573f5,W1,3,103872.0,13176.455498976096,37.17354268088242,0.0,3.0,0.4362046655502285,1.3086139966506856,0.0,0,0.00794476227417876
4912,4259fbde-5e0c-4a6a-94bd-fb013919d212,W1,0,33752.0,14956.010583987754,369.7766789365362,1.0,2.0,0.6441026268361196,1.2882052536722393,2.0,1,0.07902899742178589
4913,4259fbde-5e0c-4a6a-94bd-fb013919d212,W1,1,33752.0,6047.603383511177,127.47834963093908,0.0,2.0,0.5026577799093523,1.0053155598187047,0.0,0,0.02724478513163904
4914,4259fbde-5e0c-4a6a-94bd-fb013919d212,W1,2,33752.0,7529.011895454492,154.92961144896898,1.0,2.0,0.5358666559551974,1.071733311910395,2.0,0,0.03311169297904872
4915,4259fbde-5e0c-4a6a-94bd-fb013919d212,W1,3,33752.0,3867.950713210744,32.90281109152853,0.0,2.0,0.4698519988852041,0.9397039977704083,0.0,0,0.007032017758394641
4916,425f9322-6a40-41ad-8d19-cb6977842ab6,W1,0,65191.0,32661.71256423046,427.1158482247261,0.0,0.0,0.6395660991100109,0.0,0.0,1,0.09128357517091817
4917,425f9322-6a40-41ad-8d19-cb6977842ab6,W1,1,65191.0,13588.702774218154,156.88424597210158,0.0,0.0,0.4841895204393605,0.0,0.0,0,0.033529439190447013
4918,425f9322-6a40-41ad-8d19-cb6977842ab6,W1,2,65191.0,13986.571395899276,147.99519476526467,0.0,0.0,0.4896922258702716,0.0,0.0,0,0.03162966333944532
4919,425f9322-6a40-41ad-8d19-cb6977842ab6,W1,3,65191.0,7069.5206474841125,30.796568606448734,0.0,0.0,0.4315370481742042,0.0,0.0,0,0.006581869759873634
4920,426878b2-f9bc-468d-985d-6cb1da006607,W1,0,114222.0,24506.05387219719,147.99519476526467,0.0,5.0,0.5190021322903937,2.5950106614519686,0.0,1,0.03162966333944532
4921,426878b2-f9bc-468d-985d-6cb1da006607,W1,1,114222.0,12386.599183889344,61.59313721289747,0.0,5.0,0.4497650946787802,2.248825473393901,0.0,0,0.013163739519747268
4922,426878b2-f9bc-468d-985d-6cb1da006607,W1,2,114222.0,24506.05387219719,147.99519476526467,0.0,5.0,0.5190021322903937,2.5950106614519686,0.0,0,0.03162966333944532
4923,426878b2-f9bc-468d-985d-6cb1da006607,W1,3,114222.0,12386.599183889344,30.796568606448734,0.0,5.0,0.4497650946787802,2.248825473393901,0.0,0,0.006581869759873634
4924,426f0e62-1d9c-453a-bbe3-77bce44e57f7,W1,0,54299.0,11809.32030422145,150.85910865598734,0.0,2.0,0.5087715485392038,1.0175430970784076,0.0,1,0.03224174153793275
4925,426f0e62-1d9c-453a-bbe3-77bce44e57f7,W1,1,54299.0,5896.1711998310975,61.73026395418259,0.0,2.0,0.4484212363792388,0.8968424727584776,0.0,0,0.013193046367638938
4926,426f0e62-1d9c-453a-bbe3-77bce44e57f7,W1,2,54299.0,11649.719136474892,147.99519476526467,0.0,2.0,0.5072694280335257,1.0145388560670514,0.0,0,0.03162966333944532
4927,426f0e62-1d9c-453a-bbe3-77bce44e57f7,W1,3,54299.0,5888.357313704956,30.796568606448734,0.0,2.0,0.4483468401702619,0.8966936803405238,0.0,0,0.006581869759873634
4928,428f88fb-6a56-41f6-8829-cbd9c30c1839,RC,0,221096.0,42304.195684417,126.18733014709508,0.0,3.0,0.5023347684593309,1.5070043053779927,0.0,1,0.026968867310770483
4929,428f88fb-6a56-41f6-8829-cbd9c30c1839,RC,1,221096.0,31407.36089084264,84.94807268401634,0.0,3.0,0.4714026119318485,1.4142078357955454,0.0,0,0.018155176893356773
4930,428f88fb-6a56-41f6-8829-cbd9c30c1839,RC,2,221096.0,42244.87497090537,125.9528850884493,0.0,3.0,0.50216950221297,1.50650850663891,0.0,0,0.026918761506400792
4931,428f88fb-6a56-41f6-8829-cbd9c30c1839,RC,3,221096.0,31405.872081359736,42.47118955863092,0.0,3.0,0.4713982822063199,1.4141948466189598,0.0,0,0.009076980029628322
4932,42a3b8de-0900-4482-b83f-61fe52041eda,W1,0,195594.0,53403.01159985666,212.2476772840373,1.0,0.0,0.4080111744051704,0.0,0.0,1,0.045361760479597626
4933,42a3b8de-0900-4482-b83f-61fe52041eda,W1,1,195594.0,33941.004180409866,123.61223028436706,1.0,0.0,0.355069870942103,0.0,0.0,0,0.026418514700655496
4934,42a3b8de-0900-4482-b83f-61fe52041eda,W1,2,195594.0,30264.73073709692,98.35605300963596,1.0,0.0,0.3416941159691969,0.0,0.0,0,0.021020742254677486
4935,42a3b8de-0900-4482-b83f-61fe52041eda,W1,3,195594.0,21210.83924965114,30.796568606448734,1.0,0.0,0.3188380644185162,0.0,0.0,0,0.006581869759873634
4936,42a3dde5-8c37-4037-864d-903163572199,W1,0,163566.0,99823.79677306696,533.0085543126418,1.0,1.0,0.701972391297854,0.701972391297854,1.0,1,0.11391505755773494
4937,42a3dde5-8c37-4037-864d-903163572199,W1,1,163566.0,47660.14077192016,234.63373956832885,1.0,1.0,0.5364184077871008,0.5364184077871008,1.0,0,0.05014612942259646
4938,42a3dde5-8c37-4037-864d-903163572199,W1,2,163566.0,36486.44109065861,154.92961144896898,1.0,1.0,0.5051954087152237,0.5051954087152237,1.0,0,0.03311169297904872
4939,42a3dde5-8c37-4037-864d-903163572199,W1,3,163566.0,18744.5255498053,32.90281109152853,1.0,1.0,0.4455689819286078,0.4455689819286078,1.0,0,0.007032017758394641
4944,42b729b0-1ce8-4b3b-95c7-67b4462169bb,W1,0,151748.0,98435.074027876,570.9875745754196,0.0,0.0,0.6014206401820351,0.0,0.0,1,0.12203196720996358
4945,42b729b0-1ce8-4b3b-95c7-67b4462169bb,W1,1,151748.0,49560.33271811899,269.4710098161164,0.0,0.0,0.4321991765680196,0.0,0.0,0,0.057591581495216156
4946,42b729b0-1ce8-4b3b-95c7-67b4462169bb,W1,2,151748.0,32557.166421514063,147.99519476526467,0.0,0.0,0.3595316696752683,0.0,0.0,0,0.03162966333944532
4947,42b729b0-1ce8-4b3b-95c7-67b4462169bb,W1,3,151748.0,16456.038704950362,30.796568606448734,0.0,0.0,0.3145417911370452,0.0,0.0,0,0.006581869759873634
4948,42cb34e3-e9df-457e-b62c-c1e8548a02b5,RC,0,263736.0,76165.31180831506,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,0.0431283566702131
4949,42cb34e3-e9df-457e-b62c-c1e8548a02b5,RC,1,263736.0,56656.19177302925,135.4880833163767,0.0,0.0,0.0,0.0,0.0,0,0.028956632467701797
4950,42cb34e3-e9df-457e-b62c-c1e8548a02b5,RC,2,263736.0,76165.30863342839,201.79757104442515,0.0,0.0,0.0,0.0,0.0,0,0.043128354572435385
4951,42cb34e3-e9df-457e-b62c-c1e8548a02b5,RC,3,263736.0,56656.19175227907,67.74404162627546,0.0,0.0,0.0,0.0,0.0,0,0.014478316227030446
4952,42d0d50a-cdc6-403f-900d-96dbc8f8fccf,W1,0,169653.0,28918.47548027196,110.3310052508275,0.0,1.0,0.4776764376342567,0.4776764376342567,0.0,1,0.023580039591969974
4953,42d0d50a-cdc6-403f-900d-96dbc8f8fccf,W1,1,169653.0,20483.4545233573,70.05875186618385,0.0,1.0,0.4518049497160745,0.4518049497160745,0.0,0,0.01497301813767554
4954,42d0d50a-cdc6-403f-900d-96dbc8f8fccf,W1,2,169653.0,28918.47548027196,110.3310052508275,0.0,1.0,0.4776764376342567,0.4776764376342567,0.0,0,0.023580039591969974
4955,42d0d50a-cdc6-403f-900d-96dbc8f8fccf,W1,3,169653.0,20483.4545233573,35.02937593309193,0.0,1.0,0.4518049497160745,0.4518049497160745,0.0,0,0.00748650906883777
4956,42e4beaa-c499-440b-acf0-b7350613486f,RC,0,109269.0,20881.693809308614,125.98177214099164,0.0,0.0,0.0,0.0,0.0,1,0.026924935272706056
4957,42e4beaa-c499-440b-acf0-b7350613486f,RC,1,109269.0,15521.315133557262,84.94281291170249,0.0,0.0,0.0,0.0,0.0,0,0.01815405277018647
4958,42e4beaa-c499-440b-acf0-b7350613486f,RC,2,109269.0,20878.058595342565,125.9528850884493,0.0,0.0,0.0,0.0,0.0,0,0.026918761506400792
4959,42e4beaa-c499-440b-acf0-b7350613486f,RC,3,109269.0,15521.258803678478,42.47118955863092,0.0,0.0,0.0,0.0,0.0,0,0.009076980029628322
4960,42f2b0db-81d8-4167-ab10-00d3cddbff2c,W1,0,109569.0,26913.04553592789,178.27695047301324,1.0,0.0,0.4178974479479579,0.0,0.0,1,0.03810150683330055
4961,42f2b0db-81d8-4167-ab10-00d3cddbff2c,W1,1,109569.0,12253.921986657098,64.82755348601138,1.0,0.0,0.3353288907505528,0.0,0.0,0,0.013855001813637824
4962,42f2b0db-81d8-4167-ab10-00d3cddbff2c,W1,2,109569.0,23507.763974740188,147.99519476526467,1.0,0.0,0.3999023784498691,0.0,0.0,0,0.03162966333944532
4963,42f2b0db-81d8-4167-ab10-00d3cddbff2c,W1,3,109569.0,11882.012974554566,30.796568606448734,1.0,0.0,0.333341576342679,0.0,0.0,0,0.006581869759873634
4964,42f79d1e-e57c-4115-9e90-03cca35dbfec,W1,0,128244.0,31500.11966623348,178.27695047301324,0.0,1.0,0.5241105174647491,0.5241105174647491,0.0,1,0.03810150683330055
4965,42f79d1e-e57c-4115-9e90-03cca35dbfec,W1,1,128244.0,14342.487120050862,64.82755348601138,0.0,1.0,0.4415329760390277,0.4415329760390277,0.0,0,0.013855001813637824
4966,42f79d1e-e57c-4115-9e90-03cca35dbfec,W1,2,128244.0,27514.44006221268,147.99519476526467,0.0,1.0,0.5078143828818665,0.5078143828818665,0.0,0,0.03162966333944532
4967,42f79d1e-e57c-4115-9e90-03cca35dbfec,W1,3,128244.0,13907.18973349009,30.796568606448734,0.0,1.0,0.4396996760158976,0.4396996760158976,0.0,0,0.006581869759873634
4968,4301fd12-a45a-484e-905e-a4de8d0c4237,RC,0,1112.0,321.13866415978987,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,0.0431283566702131
4969,4301fd12-a45a-484e-905e-a4de8d0c4237,RC,1,1112.0,238.88162879397777,135.4880833163767,0.0,0.0,0.0,0.0,0.0,0,0.028956632467701797
4970,4301fd12-a45a-484e-905e-a4de8d0c4237,RC,2,1112.0,321.138650773396,201.79757104442515,0.0,0.0,0.0,0.0,0.0,0,0.043128354572435385
4971,4301fd12-a45a-484e-905e-a4de8d0c4237,RC,3,1112.0,238.881628706488,67.74404162627546,0.0,0.0,0.0,0.0,0.0,0,0.014478316227030446
4972,430c3411-ad81-46b7-baf7-4d7a396d783f,W2,0,216972.0,149281.48367329373,612.9667753109544,1.0,2.0,0.736146346194726,1.472292692389452,2.0,1,0.13100379895510886
4973,430c3411-ad81-46b7-baf7-4d7a396d783f,W2,1,216972.0,37411.60142778223,125.61769713812448,1.0,2.0,0.4685589852070076,0.9371179704140152,2.0,0,0.026847124842514315
4974,430c3411-ad81-46b7-baf7-4d7a396d783f,W2,2,216972.0,28510.87150521981,80.18565494213354,1.0,2.0,0.4473313673184206,0.8946627346368412,2.0,0,0.017137348780109755
4975,430c3411-ad81-46b7-baf7-4d7a396d783f,W2,3,216972.0,20580.85062104602,26.01302724762189,1.0,2.0,0.4283031789249257,0.8566063578498514,2.0,0,0.005559527088613355
4976,430cfbf4-ac0f-46eb-b22b-e40681a97c50,W1,0,41692.0,18474.34206173316,369.7766789365362,1.0,0.0,0.6102320969033361,0.0,0.0,1,0.07902899742178589
4977,430cfbf4-ac0f-46eb-b22b-e40681a97c50,W1,1,41692.0,7470.273769416567,127.47834963093908,1.0,0.0,0.4695041998550885,0.0,0.0,0,0.02724478513163904
4978,430cfbf4-ac0f-46eb-b22b-e40681a97c50,W1,2,41692.0,9300.176699018984,154.92961144896898,1.0,0.0,0.495287881945905,0.0,0.0,0,0.03311169297904872
4979,430cfbf4-ac0f-46eb-b22b-e40681a97c50,W1,3,41692.0,4777.868011826924,32.90281109152853,1.0,0.0,0.4355148025023084,0.0,0.0,0,0.007032017758394641
4980,4311eee2-58dc-463c-956d-a0730678dab1,W1,0,48126.0,17750.465006827784,298.3236088952425,1.0,0.0,0.6088544978755897,0.0,0.0,1,0.06375798437598686
4981,4311eee2-58dc-463c-956d-a0730678dab1,W1,1,48126.0,6946.166223808795,95.79242084250666,1.0,0.0,0.4828036169806419,0.0,0.0,0,0.02047284053056351
4982,4311eee2-58dc-463c-956d-a0730678dab1,W1,2,48126.0,10325.316914896972,147.99519476526467,1.0,0.0,0.5331395909949307,0.0,0.0,0,0.03162966333944532
4983,4311eee2-58dc-463c-956d-a0730678dab1,W1,3,48126.0,5218.937440456817,30.796568606448734,1.0,0.0,0.4644367753377219,0.0,0.0,0,0.006581869759873634
4984,432601ad-c6fe-4d12-97c7-636688deb28e,W1,0,152075.0,25922.189166489003,110.3310052508275,0.0,3.0,0.4605606927507745,1.3816820782523234,0.0,1,0.023580039591969974
4985,432601ad-c6fe-4d12-97c7-636688deb28e,W1,1,152075.0,18361.13329348471,70.05875186618385,0.0,3.0,0.4298659157828671,1.2895977473486013,0.0,0,0.01497301813767554
4986,432601ad-c6fe-4d12-97c7-636688deb28e,W1,2,152075.0,25922.189166489003,110.3310052508275,0.0,3.0,0.4605606927507745,1.3816820782523234,0.0,0,0.023580039591969974
4987,432601ad-c6fe-4d12-97c7-636688deb28e,W1,3,152075.0,18361.13329348471,35.02937593309193,0.0,3.0,0.4298659157828671,1.2895977473486013,0.0,0,0.00748650906883777
4988,432efd39-7c42-49f8-b2b2-4d74c01d83ea,W1,0,78770.0,60034.22202451009,681.5483869812549,1.0,1.0,0.7677982632854178,0.7677982632854178,1.0,1,0.14566112138945392
4989,432efd39-7c42-49f8-b2b2-4d74c01d83ea,W1,1,78770.0,37258.05786903046,408.9771373609135,0.0,1.0,0.623543484818689,0.623543484818689,0.0,0,0.08740695391342455
4990,432efd39-7c42-49f8-b2b2-4d74c01d83ea,W1,2,78770.0,16899.913007240048,147.99519476526467,0.0,1.0,0.4928107613163031,0.4928107613163031,0.0,0,0.03162966333944532
4991,432efd39-7c42-49f8-b2b2-4d74c01d83ea,W1,3,78770.0,8542.07085951011,30.796568606448734,0.0,1.0,0.4412830368917876,0.4412830368917876,0.0,0,0.006581869759873634
4992,4331c6a9-ef03-4986-9a6e-fafd3346748a,W2,0,155530.0,14056.271538451869,49.12703715506134,1.0,4.0,0.4194033778409205,1.677613511363682,4.0,1,0.0104994736386111
4993,4331c6a9-ef03-4986-9a6e-fafd3346748a,W2,1,155530.0,14056.271538451869,49.12703715506134,1.0,4.0,0.4194033778409205,1.677613511363682,4.0,0,0.0104994736386111
4994,4331c6a9-ef03-4986-9a6e-fafd3346748a,W2,2,155530.0,14056.271538451869,49.12703715506134,1.0,4.0,0.4194033778409205,1.677613511363682,4.0,0,0.0104994736386111
4995,4331c6a9-ef03-4986-9a6e-fafd3346748a,W2,3,155530.0,14056.271538451869,24.56351857753067,1.0,4.0,0.4194033778409205,1.677613511363682,4.0,0,0.00524973681930555
4996,433479ac-f080-4fee-b318-41523cb800ce,RC,0,217374.0,92668.58416144684,328.2606951390207,0.0,0.0,0.6291116775244687,0.0,0.0,1,0.07015616480851052
4997,433479ac-f080-4fee-b318-41523cb800ce,RC,1,217374.0,47006.98639869676,136.61987165854077,0.0,0.0,0.5103831825310772,0.0,0.0,0,0.029198519268762723
4998,433479ac-f080-4fee-b318-41523cb800ce,RC,2,217374.0,91386.39355855306,323.3633238239552,0.0,0.0,0.6253776142183555,0.0,0.0,0,0.06910949429877222
4999,433479ac-f080-4fee-b318-41523cb800ce,RC,3,217374.0,46996.32850466845,68.29003038661992,0.0,0.0,0.5103521429561516,0.0,0.0,0,0.014595005425650762
5000,433b41ae-6423-4dad-a8eb-60e17b80a5fa,RC,0,308695.0,88288.19184224798,207.78311791447035,0.0,0.0,0.0,0.0,0.0,1,0.04440759091995519
5001,433b41ae-6423-4dad-a8eb-60e17b80a5fa,RC,1,308695.0,43848.98723701624,84.94237911726184,0.0,0.0,0.0,0.0,0.0,0,0.018153960059256645
5002,433b41ae-6423-4dad-a8eb-60e17b80a5fa,RC,2,308695.0,88288.05365089458,207.7827166755665,0.0,0.0,0.0,0.0,0.0,0,0.04440750516682336
5003,433b41ae-6423-4dad-a8eb-60e17b80a5fa,RC,3,308695.0,43848.98723701624,42.47118955863092,0.0,0.0,0.0,0.0,0.0,0,0.009076980029628322
5004,43520697-7f4a-49ce-83f1-fd7ef7e58f47,RC,0,100324.0,35126.09748665307,259.9263820556354,1.0,5.0,0.5994351281416649,2.9971756407083245,5.0,1,0.05555169524591481
5005,43520697-7f4a-49ce-83f1-fd7ef7e58f47,RC,1,100324.0,21551.76306396316,135.4880833163767,1.0,5.0,0.5087460555675212,2.543730277837606,5.0,0,0.028956632467701797
5006,43520697-7f4a-49ce-83f1-fd7ef7e58f47,RC,2,100324.0,35126.00876817455,259.925664548507,1.0,5.0,0.5994343912703589,2.9971719563517945,5.0,0,0.05555154189965954
5007,43520697-7f4a-49ce-83f1-fd7ef7e58f47,RC,3,100324.0,21551.76305606988,67.74404162627546,1.0,5.0,0.5087460555019248,2.5437302775096238,5.0,0,0.014478316227030446
5008,436647b6-6fee-40a1-abe6-1cd24bb5503f,W1,0,67306.0,20268.808400148355,232.3707070660086,0.0,2.0,0.5568380679092131,1.1136761358184262,0.0,1,0.04966247212353251
5009,436647b6-6fee-40a1-abe6-1cd24bb5503f,W1,1,67306.0,8297.09130527651,75.72555525431198,0.0,2.0,0.4587152181411161,0.9174304362822322,0.0,0,0.01618413234757683
5010,436647b6-6fee-40a1-abe6-1cd24bb5503f,W1,2,67306.0,14440.339531107002,147.99519476526467,0.0,2.0,0.5135229837431806,1.0270459674863612,0.0,0,0.03162966333944532
5011,436647b6-6fee-40a1-abe6-1cd24bb5503f,W1,3,67306.0,7298.878015363557,30.796568606448734,0.0,2.0,0.4511220798997915,0.902244159799583,0.0,0,0.006581869759873634
5012,4377d2e8-fd2a-4d0b-a995-8da2d9e7777b,W2,0,78360.0,13566.594116816756,112.15643067902404,0.0,1.0,0.5229957239348741,0.5229957239348741,0.0,1,0.02397017112182604
5013,4377d2e8-fd2a-4d0b-a995-8da2d9e7777b,W2,1,78360.0,7432.844494414347,52.02625989204331,0.0,1.0,0.4779445998607878,0.4779445998607878,0.0,0,0.011119098074811566
5014,4377d2e8-fd2a-4d0b-a995-8da2d9e7777b,W2,2,78360.0,13514.034371909582,111.507053456561,0.0,1.0,0.5227027757416983,0.5227027757416983,0.0,0,0.023831385650045094
5015,4377d2e8-fd2a-4d0b-a995-8da2d9e7777b,W2,3,78360.0,7432.827529198081,26.01302724762189,0.0,1.0,0.4779445023817634,0.4779445023817634,0.0,0,0.005559527088613355
5016,43850a98-ba3d-43b8-b535-f9d09544bede,W1,0,167096.0,101978.14426954498,533.0085543126418,0.0,1.0,0.6883063021156784,0.6883063021156784,0.0,1,0.11391505755773494
5017,43850a98-ba3d-43b8-b535-f9d09544bede,W1,1,167096.0,48688.71820809197,234.63373956832885,0.0,1.0,0.5241423210231761,0.5241423210231761,0.0,0,0.05014612942259646
5018,43850a98-ba3d-43b8-b535-f9d09544bede,W1,2,167096.0,37273.87330181512,154.92961144896898,0.0,1.0,0.4869597849648513,0.4869597849648513,0.0,0,0.03311169297904872
5019,43850a98-ba3d-43b8-b535-f9d09544bede,W1,3,167096.0,19149.06057047471,32.90281109152853,0.0,1.0,0.4327036345191572,0.4327036345191572,0.0,0,0.007032017758394641
5020,43854f47-3bcc-42c3-ad8f-0956404d84dd,RC,0,174636.0,37515.58890376119,135.48809474119608,0.0,0.0,0.0,0.0,0.0,1,0.028956634909424253
5021,43854f47-3bcc-42c3-ad8f-0956404d84dd,RC,1,174636.0,37515.58890376119,135.48809474119608,0.0,0.0,0.0,0.0,0.0,0,0.028956634909424253
5022,43854f47-3bcc-42c3-ad8f-0956404d84dd,RC,2,174636.0,37515.58643056316,135.48808325255092,0.0,0.0,0.0,0.0,0.0,0,0.028956632454060893
5023,43854f47-3bcc-42c3-ad8f-0956404d84dd,RC,3,174636.0,37515.58643056316,67.74404162627546,0.0,0.0,0.0,0.0,0.0,0,0.014478316227030446
5024,43add6c4-71ad-430f-9f79-0940feb7217d,W2,0,185949.0,24434.341968199205,80.18565494213354,0.0,2.0,0.4692852504534799,0.9385705009069598,0.0,1,0.017137348780109755
5025,43add6c4-71ad-430f-9f79-0940feb7217d,W2,1,185949.0,17638.168022292673,52.02605449524378,0.0,2.0,0.4480145953585772,0.8960291907171544,0.0,0,0.01111905417722671
5026,43add6c4-71ad-430f-9f79-0940feb7217d,W2,2,185949.0,24434.341968199205,80.18565494213354,0.0,2.0,0.4692852504534799,0.9385705009069598,0.0,0,0.017137348780109755
5027,43add6c4-71ad-430f-9f79-0940feb7217d,W2,3,185949.0,17638.168022292673,26.01302724762189,0.0,2.0,0.4480145953585772,0.8960291907171544,0.0,0,0.005559527088613355
5028,43add9a5-7c78-4e03-9232-a4f5fb8ad059,RC,0,309687.0,89435.98802513769,201.7984077732434,0.0,0.0,0.0,0.0,0.0,1,0.04312853339885519
5029,43add9a5-7c78-4e03-9232-a4f5fb8ad059,RC,1,309687.0,66527.46387250676,135.48809474119608,0.0,0.0,0.0,0.0,0.0,0,0.028956634909424253
5030,43add9a5-7c78-4e03-9232-a4f5fb8ad059,RC,2,309687.0,89435.67027163731,201.79757104442515,0.0,0.0,0.0,0.0,0.0,0,0.043128354572435385
5031,43add9a5-7c78-4e03-9232-a4f5fb8ad059,RC,3,309687.0,66527.45948671417,67.74404162627546,0.0,0.0,0.0,0.0,0.0,0,0.014478316227030446
5032,43ae6a0f-f314-425a-8041-d7351ba2b0af,W1,0,116586.0,26981.97370334369,161.78656532974466,1.0,2.0,0.5110335377766915,1.022067075553383,2.0,1,0.034577167200201896
5033,43ae6a0f-f314-425a-8041-d7351ba2b0af,W1,1,116586.0,14076.285294454765,70.05875186618385,1.0,2.0,0.4399387232942726,0.8798774465885452,2.0,0,0.01497301813767554
5034,43ae6a0f-f314-425a-8041-d7351ba2b0af,W1,2,116586.0,26981.97370334369,161.78656532974466,1.0,2.0,0.5110335377766915,1.022067075553383,2.0,0,0.034577167200201896
5035,43ae6a0f-f314-425a-8041-d7351ba2b0af,W1,3,116586.0,14076.285294454765,35.02937593309193,1.0,2.0,0.4399387232942726,0.8798774465885452,2.0,0,0.00748650906883777
5036,43b68782-426a-4ac1-af8f-18b090953edf,RC,0,839287.0,180474.17073205128,135.65944207620075,0.0,0.0,0.0,0.0,0.0,1,0.028993255412737923
5037,43b68782-426a-4ac1-af8f-18b090953edf,RC,1,839287.0,180474.17073205128,135.65944207620075,0.0,0.0,0.0,0.0,0.0,0,0.028993255412737923
5038,43b68782-426a-4ac1-af8f-18b090953edf,RC,2,839287.0,180296.98337426456,135.48808325255092,0.0,0.0,0.0,0.0,0.0,0,0.028956632454060893
5039,43b68782-426a-4ac1-af8f-18b090953edf,RC,3,839287.0,180296.98337426456,67.74404162627546,0.0,0.0,0.0,0.0,0.0,0,0.014478316227030446
5040,43b7e382-404d-4c23-b925-dfe514746263,W2,0,92955.0,17314.54927914807,134.27082562805907,1.0,1.0,0.4863929624813583,0.4863929624813583,1.0,1,0.028696479082722607
5041,43b7e382-404d-4c23-b925-dfe514746263,W2,1,92955.0,8700.989795338715,53.54399440721247,0.0,1.0,0.4338797619549023,0.4338797619549023,0.0,0,0.011443469631804332
5042,43b7e382-404d-4c23-b925-dfe514746263,W2,2,92955.0,11464.596187090568,74.17122590266027,0.0,1.0,0.4530243178891395,0.4530243178891395,0.0,0,0.01585193970990816
5043,43b7e382-404d-4c23-b925-dfe514746263,W2,3,92955.0,7984.316605539908,23.12773868624825,0.0,1.0,0.4297594726651788,0.4297594726651788,0.0,0,0.004942880676693364
5044,43f3a571-9000-4c14-a68f-522e2ee4d03e,W2,0,125527.0,16211.65458805251,78.34174871998789,0.0,4.0,0.4655341532766006,1.8621366131064023,0.0,1,0.01674326751869799
