,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,K',Sc
30947,6c2e0e6a-5567-45ae-be84-8484ea8dab2a,W2,0,338305.0,53353.88870989136,99.37169632733485,0.0,1.0,0.3431546942360344,0.3431546942360344,0.0,3,439796.5
30960,6c40e017-411b-4b8c-9bb6-f24819417786,RC,0,195564.0,75848.13125592045,288.3085741538271,0.0,0.0,0.0,0.0,0.0,0,0.0
30961,6c40e017-411b-4b8c-9bb6-f24819417786,RC,0,195564.0,75848.13125592045,288.3085741538271,0.0,0.0,0.0,0.0,0.0,1,58669.2
30962,6c40e017-411b-4b8c-9bb6-f24819417786,RC,0,195564.0,75848.13125592045,288.3085741538271,0.0,0.0,0.0,0.0,0.0,2,195564.0
30963,6c40e017-411b-4b8c-9bb6-f24819417786,RC,0,195564.0,75848.13125592045,288.3085741538271,0.0,0.0,0.0,0.0,0.0,3,254233.2
30976,6c472eb7-64be-401a-bb39-241c2aacc59f,W1,0,36683.0,19255.76130324271,446.836080808677,1.0,0.0,0.6950337816872988,0.0,0.0,0,0.0
30977,6c472eb7-64be-401a-bb39-241c2aacc59f,W1,0,36683.0,19255.76130324271,446.836080808677,1.0,0.0,0.6950337816872988,0.0,0.0,1,11004.9
30978,6c472eb7-64be-401a-bb39-241c2aacc59f,W1,0,36683.0,19255.76130324271,446.836080808677,1.0,0.0,0.6950337816872988,0.0,0.0,2,36683.0
30979,6c472eb7-64be-401a-bb39-241c2aacc59f,W1,0,36683.0,19255.76130324271,446.836080808677,1.0,0.0,0.6950337816872988,0.0,0.0,3,47687.9
30992,6c624bb4-6e90-465c-b43f-33786ae22014,RC,0,216548.0,84354.87715053269,289.7348537933533,0.0,0.0,0.0,0.0,0.0,0,0.0
30993,6c624bb4-6e90-465c-b43f-33786ae22014,RC,0,216548.0,84354.87715053269,289.7348537933533,0.0,0.0,0.0,0.0,0.0,1,64964.399999999994
30994,6c624bb4-6e90-465c-b43f-33786ae22014,RC,0,216548.0,84354.87715053269,289.7348537933533,0.0,0.0,0.0,0.0,0.0,2,216548.0
30995,6c624bb4-6e90-465c-b43f-33786ae22014,RC,0,216548.0,84354.87715053269,289.7348537933533,0.0,0.0,0.0,0.0,0.0,3,281512.4
31008,6c6ef67e-c035-4101-a868-8a15a8de1d2a,RC,0,16595.0,8584.224577567167,413.11355037121655,0.0,0.0,0.0,0.0,0.0,0,0.0
31009,6c6ef67e-c035-4101-a868-8a15a8de1d2a,RC,0,16595.0,8584.224577567167,413.11355037121655,0.0,0.0,0.0,0.0,0.0,1,4978.5
31010,6c6ef67e-c035-4101-a868-8a15a8de1d2a,RC,0,16595.0,8584.224577567167,413.11355037121655,0.0,0.0,0.0,0.0,0.0,2,16595.0
31011,6c6ef67e-c035-4101-a868-8a15a8de1d2a,RC,0,16595.0,8584.224577567167,413.11355037121655,0.0,0.0,0.0,0.0,0.0,3,21573.5
31024,6c6f9189-ea3d-44d0-be46-8b2378e6bfbf,RC,0,206102.0,105114.34574860982,396.6687642514784,0.0,0.0,0.0,0.0,0.0,0,0.0
31025,6c6f9189-ea3d-44d0-be46-8b2378e6bfbf,RC,0,206102.0,105114.34574860982,396.6687642514784,0.0,0.0,0.0,0.0,0.0,1,61830.6
31026,6c6f9189-ea3d-44d0-be46-8b2378e6bfbf,RC,0,206102.0,105114.34574860982,396.6687642514784,0.0,0.0,0.0,0.0,0.0,2,206102.0
31027,6c6f9189-ea3d-44d0-be46-8b2378e6bfbf,RC,0,206102.0,105114.34574860982,396.6687642514784,0.0,0.0,0.0,0.0,0.0,3,267932.60000000003
31040,6c8b189f-39c3-4462-829d-2356bcefc7b0,W2,0,166393.0,146722.76916459107,798.3379796901834,1.0,2.0,0.8404506782525205,1.680901356505041,2.0,0,0.0
31041,6c8b189f-39c3-4462-829d-2356bcefc7b0,W2,0,166393.0,146722.76916459107,798.3379796901834,1.0,2.0,0.8404506782525205,1.680901356505041,2.0,1,49917.9
31042,6c8b189f-39c3-4462-829d-2356bcefc7b0,W2,0,166393.0,146722.76916459107,798.3379796901834,1.0,2.0,0.8404506782525205,1.680901356505041,2.0,2,166393.0
31043,6c8b189f-39c3-4462-829d-2356bcefc7b0,W2,0,166393.0,146722.76916459107,798.3379796901834,1.0,2.0,0.8404506782525205,1.680901356505041,2.0,3,216310.9
31056,6c919e96-2703-4453-ae38-9bc25081ab10,W2,0,259137.0,29197.110573081107,63.84489192997366,1.0,1.0,0.4406026147340679,0.4406026147340679,1.0,0,0.0
31057,6c919e96-2703-4453-ae38-9bc25081ab10,W2,0,259137.0,29197.110573081107,63.84489192997366,1.0,1.0,0.4406026147340679,0.4406026147340679,1.0,1,77741.09999999999
31058,6c919e96-2703-4453-ae38-9bc25081ab10,W2,0,259137.0,29197.110573081107,63.84489192997366,1.0,1.0,0.4406026147340679,0.4406026147340679,1.0,2,259137.0
31059,6c919e96-2703-4453-ae38-9bc25081ab10,W2,0,259137.0,29197.110573081107,63.84489192997366,1.0,1.0,0.4406026147340679,0.4406026147340679,1.0,3,336878.10000000003
31072,6c937eaa-9083-4cca-a917-15bcfb6f5f33,W2,0,229192.0,206219.92900937024,815.644142895849,1.0,2.0,0.8549304540334131,1.7098609080668261,2.0,0,0.0
31073,6c937eaa-9083-4cca-a917-15bcfb6f5f33,W2,0,229192.0,206219.92900937024,815.644142895849,1.0,2.0,0.8549304540334131,1.7098609080668261,2.0,1,68757.59999999999
31074,6c937eaa-9083-4cca-a917-15bcfb6f5f33,W2,0,229192.0,206219.92900937024,815.644142895849,1.0,2.0,0.8549304540334131,1.7098609080668261,2.0,2,229192.0
31075,6c937eaa-9083-4cca-a917-15bcfb6f5f33,W2,0,229192.0,206219.92900937024,815.644142895849,1.0,2.0,0.8549304540334131,1.7098609080668261,2.0,3,297949.60000000003
31088,6c9af1b3-3d64-4d2b-bbb4-b91aafee7ebf,W1,0,54049.0,48483.10449961303,812.9362048197398,1.0,1.0,0.850304555297906,0.850304555297906,1.0,0,0.0
31089,6c9af1b3-3d64-4d2b-bbb4-b91aafee7ebf,W1,0,54049.0,48483.10449961303,812.9362048197398,1.0,1.0,0.850304555297906,0.850304555297906,1.0,1,16214.699999999999
31090,6c9af1b3-3d64-4d2b-bbb4-b91aafee7ebf,W1,0,54049.0,48483.10449961303,812.9362048197398,1.0,1.0,0.850304555297906,0.850304555297906,1.0,2,54049.0
31091,6c9af1b3-3d64-4d2b-bbb4-b91aafee7ebf,W1,0,54049.0,48483.10449961303,812.9362048197398,1.0,1.0,0.850304555297906,0.850304555297906,1.0,3,70263.7
31104,6d0d8d66-c744-4dc7-8287-1ec43ed05547,W1,0,66773.0,11410.2330132052,109.63840784667696,0.0,2.0,0.5289935393566004,1.0579870787132009,0.0,0,0.0
31105,6d0d8d66-c744-4dc7-8287-1ec43ed05547,W1,0,66773.0,11410.2330132052,109.63840784667696,0.0,2.0,0.5289935393566004,1.0579870787132009,0.0,1,20031.899999999998
31106,6d0d8d66-c744-4dc7-8287-1ec43ed05547,W1,0,66773.0,11410.2330132052,109.63840784667696,0.0,2.0,0.5289935393566004,1.0579870787132009,0.0,2,66773.0
31107,6d0d8d66-c744-4dc7-8287-1ec43ed05547,W1,0,66773.0,11410.2330132052,109.63840784667696,0.0,2.0,0.5289935393566004,1.0579870787132009,0.0,3,86804.90000000001
31120,6d147a8e-aed0-473b-beb7-fd7cbf93a64c,RC,0,489378.0,174469.96124541137,260.5134030504563,1.0,0.0,0.5876048172668236,0.0,0.0,0,0.0
31121,6d147a8e-aed0-473b-beb7-fd7cbf93a64c,RC,0,489378.0,174469.96124541137,260.5134030504563,1.0,0.0,0.5876048172668236,0.0,0.0,1,146813.4
31122,6d147a8e-aed0-473b-beb7-fd7cbf93a64c,RC,0,489378.0,174469.96124541137,260.5134030504563,1.0,0.0,0.5876048172668236,0.0,0.0,2,489378.0
31123,6d147a8e-aed0-473b-beb7-fd7cbf93a64c,RC,0,489378.0,174469.96124541137,260.5134030504563,1.0,0.0,0.5876048172668236,0.0,0.0,3,636191.4
31136,6d1827b2-fd60-4587-bdbd-c116dba5e835,W1,0,46446.0,41469.389614173815,808.8338009405558,1.0,1.0,0.818660887682084,0.818660887682084,1.0,0,0.0
31137,6d1827b2-fd60-4587-bdbd-c116dba5e835,W1,0,46446.0,41469.389614173815,808.8338009405558,1.0,1.0,0.818660887682084,0.818660887682084,1.0,1,13933.8
31138,6d1827b2-fd60-4587-bdbd-c116dba5e835,W1,0,46446.0,41469.389614173815,808.8338009405558,1.0,1.0,0.818660887682084,0.818660887682084,1.0,2,46446.0
31139,6d1827b2-fd60-4587-bdbd-c116dba5e835,W1,0,46446.0,41469.389614173815,808.8338009405558,1.0,1.0,0.818660887682084,0.818660887682084,1.0,3,60379.8
31152,6d18ee02-5e23-4382-b8e6-01d75afe9255,RC,0,115373.0,51712.00672552794,347.68076959575683,0.0,0.0,0.0,0.0,0.0,0,0.0
31153,6d18ee02-5e23-4382-b8e6-01d75afe9255,RC,0,115373.0,51712.00672552794,347.68076959575683,0.0,0.0,0.0,0.0,0.0,1,34611.9
31154,6d18ee02-5e23-4382-b8e6-01d75afe9255,RC,0,115373.0,51712.00672552794,347.68076959575683,0.0,0.0,0.0,0.0,0.0,2,115373.0
31155,6d18ee02-5e23-4382-b8e6-01d75afe9255,RC,0,115373.0,51712.00672552794,347.68076959575683,0.0,0.0,0.0,0.0,0.0,3,149984.9
31168,6d2093bf-c7d6-437b-8fcd-4a2d24618494,RC,0,17697441.0,6282899.323471499,267.63498286738667,1.0,19.0,0.4564656477112553,8.672847306513852,19.0,0,0.0
31169,6d2093bf-c7d6-437b-8fcd-4a2d24618494,RC,0,17697441.0,6282899.323471499,267.63498286738667,1.0,19.0,0.4564656477112553,8.672847306513852,19.0,1,5309232.3
31170,6d2093bf-c7d6-437b-8fcd-4a2d24618494,RC,0,17697441.0,6282899.323471499,267.63498286738667,1.0,19.0,0.4564656477112553,8.672847306513852,19.0,2,17697441.0
31171,6d2093bf-c7d6-437b-8fcd-4a2d24618494,RC,0,17697441.0,6282899.323471499,267.63498286738667,1.0,19.0,0.4564656477112553,8.672847306513852,19.0,3,23006673.3
31184,6d3d3735-27fe-4c35-91e6-33ccba5f63fe,RC,0,71855.0,16809.959421420222,160.2429875262843,1.0,1.0,0.5074422832480696,0.5074422832480696,1.0,0,0.0
31185,6d3d3735-27fe-4c35-91e6-33ccba5f63fe,RC,0,71855.0,16809.959421420222,160.2429875262843,1.0,1.0,0.5074422832480696,0.5074422832480696,1.0,1,21556.5
31186,6d3d3735-27fe-4c35-91e6-33ccba5f63fe,RC,0,71855.0,16809.959421420222,160.2429875262843,1.0,1.0,0.5074422832480696,0.5074422832480696,1.0,2,71855.0
31187,6d3d3735-27fe-4c35-91e6-33ccba5f63fe,RC,0,71855.0,16809.959421420222,160.2429875262843,1.0,1.0,0.5074422832480696,0.5074422832480696,1.0,3,93411.5
31200,6d44aaeb-e092-453e-b6a1-6fbb048d8fb0,W1,0,50468.0,20220.576021242723,324.57710484425183,1.0,1.0,0.6235289043105324,0.6235289043105324,1.0,0,0.0
31201,6d44aaeb-e092-453e-b6a1-6fbb048d8fb0,W1,0,50468.0,20220.576021242723,324.57710484425183,1.0,1.0,0.6235289043105324,0.6235289043105324,1.0,1,15140.4
31202,6d44aaeb-e092-453e-b6a1-6fbb048d8fb0,W1,0,50468.0,20220.576021242723,324.57710484425183,1.0,1.0,0.6235289043105324,0.6235289043105324,1.0,2,50468.0
31203,6d44aaeb-e092-453e-b6a1-6fbb048d8fb0,W1,0,50468.0,20220.576021242723,324.57710484425183,1.0,1.0,0.6235289043105324,0.6235289043105324,1.0,3,65608.40000000001
31216,6d53d618-88ec-48bf-a166-185abb45678a,RC,0,643325.0,281626.8930690932,348.52858184932927,0.0,0.0,0.0,0.0,0.0,0,0.0
31217,6d53d618-88ec-48bf-a166-185abb45678a,RC,0,643325.0,281626.8930690932,348.52858184932927,0.0,0.0,0.0,0.0,0.0,1,192997.5
31218,6d53d618-88ec-48bf-a166-185abb45678a,RC,0,643325.0,281626.8930690932,348.52858184932927,0.0,0.0,0.0,0.0,0.0,2,643325.0
31219,6d53d618-88ec-48bf-a166-185abb45678a,RC,0,643325.0,281626.8930690932,348.52858184932927,0.0,0.0,0.0,0.0,0.0,3,836322.5
31232,6d5a44db-e9d2-481c-8dca-58edf36417e3,W1,0,146449.0,131433.22273103934,813.375240226054,1.0,0.0,0.7893784123029688,0.0,0.0,0,0.0
31233,6d5a44db-e9d2-481c-8dca-58edf36417e3,W1,0,146449.0,131433.22273103934,813.375240226054,1.0,0.0,0.7893784123029688,0.0,0.0,1,43934.7
31234,6d5a44db-e9d2-481c-8dca-58edf36417e3,W1,0,146449.0,131433.22273103934,813.375240226054,1.0,0.0,0.7893784123029688,0.0,0.0,2,146449.0
31235,6d5a44db-e9d2-481c-8dca-58edf36417e3,W1,0,146449.0,131433.22273103934,813.375240226054,1.0,0.0,0.7893784123029688,0.0,0.0,3,190383.7
31248,6d5f307a-3fec-46db-97d6-4fc6099dc807,RC,0,235966.0,117092.97544444466,383.7964191253367,0.0,0.0,0.0,0.0,0.0,0,0.0
31249,6d5f307a-3fec-46db-97d6-4fc6099dc807,RC,0,235966.0,117092.97544444466,383.7964191253367,0.0,0.0,0.0,0.0,0.0,1,70789.8
31250,6d5f307a-3fec-46db-97d6-4fc6099dc807,RC,0,235966.0,117092.97544444466,383.7964191253367,0.0,0.0,0.0,0.0,0.0,2,235966.0
31251,6d5f307a-3fec-46db-97d6-4fc6099dc807,RC,0,235966.0,117092.97544444466,383.7964191253367,0.0,0.0,0.0,0.0,0.0,3,306755.8
31264,6d8bba6c-b337-4f46-a990-6101ce460892,RC,0,149780.0,119565.4142509388,700.0910024378586,0.0,0.0,0.0,0.0,0.0,0,0.0
31265,6d8bba6c-b337-4f46-a990-6101ce460892,RC,0,149780.0,119565.4142509388,700.0910024378586,0.0,0.0,0.0,0.0,0.0,1,44934.0
31266,6d8bba6c-b337-4f46-a990-6101ce460892,RC,0,149780.0,119565.4142509388,700.0910024378586,0.0,0.0,0.0,0.0,0.0,2,149780.0
31267,6d8bba6c-b337-4f46-a990-6101ce460892,RC,0,149780.0,119565.4142509388,700.0910024378586,0.0,0.0,0.0,0.0,0.0,3,194714.0
31280,6d8ec4ad-0858-4281-8088-160dbb0e5773,RC,0,105711.0,24480.51806997042,158.1126346565001,0.0,2.0,0.5209085633913492,1.0418171267826983,0.0,0,0.0
31281,6d8ec4ad-0858-4281-8088-160dbb0e5773,RC,0,105711.0,24480.51806997042,158.1126346565001,0.0,2.0,0.5209085633913492,1.0418171267826983,0.0,1,31713.3
31282,6d8ec4ad-0858-4281-8088-160dbb0e5773,RC,0,105711.0,24480.51806997042,158.1126346565001,0.0,2.0,0.5209085633913492,1.0418171267826983,0.0,2,105711.0
31283,6d8ec4ad-0858-4281-8088-160dbb0e5773,RC,0,105711.0,24480.51806997042,158.1126346565001,0.0,2.0,0.5209085633913492,1.0418171267826983,0.0,3,137424.30000000002
31296,6da99b31-6a88-4138-aeda-9cdd1e8f00fc,W2,0,106816.0,29105.06061454274,205.02055341718523,1.0,1.0,0.4121533871924527,0.4121533871924527,1.0,0,0.0
31297,6da99b31-6a88-4138-aeda-9cdd1e8f00fc,W2,0,106816.0,29105.06061454274,205.02055341718523,1.0,1.0,0.4121533871924527,0.4121533871924527,1.0,1,32044.8
31298,6da99b31-6a88-4138-aeda-9cdd1e8f00fc,W2,0,106816.0,29105.06061454274,205.02055341718523,1.0,1.0,0.4121533871924527,0.4121533871924527,1.0,2,106816.0
31299,6da99b31-6a88-4138-aeda-9cdd1e8f00fc,W2,0,106816.0,29105.06061454274,205.02055341718523,1.0,1.0,0.4121533871924527,0.4121533871924527,1.0,3,138860.80000000002
31312,6db87054-453c-4f2d-8f56-24386141fa0e,W2,0,156733.0,25595.32969116497,103.59154867729026,1.0,1.0,0.3461836505116618,0.3461836505116618,1.0,0,0.0
31313,6db87054-453c-4f2d-8f56-24386141fa0e,W2,0,156733.0,25595.32969116497,103.59154867729026,1.0,1.0,0.3461836505116618,0.3461836505116618,1.0,1,47019.9
31314,6db87054-453c-4f2d-8f56-24386141fa0e,W2,0,156733.0,25595.32969116497,103.59154867729026,1.0,1.0,0.3461836505116618,0.3461836505116618,1.0,2,156733.0
31315,6db87054-453c-4f2d-8f56-24386141fa0e,W2,0,156733.0,25595.32969116497,103.59154867729026,1.0,1.0,0.3461836505116618,0.3461836505116618,1.0,3,203752.9
31328,6dc45edc-a511-4a22-8dc7-b9c81deddd45,RC,0,82169.0,56088.47668963132,573.2173976804306,0.0,0.0,0.0,0.0,0.0,0,0.0
31329,6dc45edc-a511-4a22-8dc7-b9c81deddd45,RC,0,82169.0,56088.47668963132,573.2173976804306,0.0,0.0,0.0,0.0,0.0,1,24650.7
31330,6dc45edc-a511-4a22-8dc7-b9c81deddd45,RC,0,82169.0,56088.47668963132,573.2173976804306,0.0,0.0,0.0,0.0,0.0,2,82169.0
31331,6dc45edc-a511-4a22-8dc7-b9c81deddd45,RC,0,82169.0,56088.47668963132,573.2173976804306,0.0,0.0,0.0,0.0,0.0,3,106819.7
31344,6dc92062-2e4a-4d4b-b427-dcdce04a734f,RC,0,387100.0,166395.12961298242,324.1962079845928,1.0,3.0,0.6413075171499256,1.9239225514497769,3.0,0,0.0
31345,6dc92062-2e4a-4d4b-b427-dcdce04a734f,RC,0,387100.0,166395.12961298242,324.1962079845928,1.0,3.0,0.6413075171499256,1.9239225514497769,3.0,1,116130.0
31346,6dc92062-2e4a-4d4b-b427-dcdce04a734f,RC,0,387100.0,166395.12961298242,324.1962079845928,1.0,3.0,0.6413075171499256,1.9239225514497769,3.0,2,387100.0
31347,6dc92062-2e4a-4d4b-b427-dcdce04a734f,RC,0,387100.0,166395.12961298242,324.1962079845928,1.0,3.0,0.6413075171499256,1.9239225514497769,3.0,3,503230.0
31360,6dda35ef-0d18-49aa-a6c8-75f12686c9e2,W2,0,223129.0,161775.00983223305,647.2622700183305,0.0,0.0,0.6709870012132894,0.0,0.0,0,0.0
31361,6dda35ef-0d18-49aa-a6c8-75f12686c9e2,W2,0,223129.0,161775.00983223305,647.2622700183305,0.0,0.0,0.6709870012132894,0.0,0.0,1,66938.7
31362,6dda35ef-0d18-49aa-a6c8-75f12686c9e2,W2,0,223129.0,161775.00983223305,647.2622700183305,0.0,0.0,0.6709870012132894,0.0,0.0,2,223129.0
31363,6dda35ef-0d18-49aa-a6c8-75f12686c9e2,W2,0,223129.0,161775.00983223305,647.2622700183305,0.0,0.0,0.6709870012132894,0.0,0.0,3,290067.7
31376,6e11acc5-577e-41c1-adf7-178415049ae3,W1,0,71887.0,28802.34105649274,324.57710484425183,1.0,2.0,0.6229431682665495,1.245886336533099,2.0,0,0.0
31377,6e11acc5-577e-41c1-adf7-178415049ae3,W1,0,71887.0,28802.34105649274,324.57710484425183,1.0,2.0,0.6229431682665495,1.245886336533099,2.0,1,21566.1
31378,6e11acc5-577e-41c1-adf7-178415049ae3,W1,0,71887.0,28802.34105649274,324.57710484425183,1.0,2.0,0.6229431682665495,1.245886336533099,2.0,2,71887.0
31379,6e11acc5-577e-41c1-adf7-178415049ae3,W1,0,71887.0,28802.34105649274,324.57710484425183,1.0,2.0,0.6229431682665495,1.245886336533099,2.0,3,93453.1
31392,6e286f05-eb75-4f79-9c00-ed52fec8546e,W1,0,3321.0,933.747325514813,203.8523487672188,0.0,0.0,0.4915171996566374,0.0,0.0,0,0.0
31393,6e286f05-eb75-4f79-9c00-ed52fec8546e,W1,0,3321.0,933.747325514813,203.8523487672188,0.0,0.0,0.4915171996566374,0.0,0.0,1,996.3
31394,6e286f05-eb75-4f79-9c00-ed52fec8546e,W1,0,3321.0,933.747325514813,203.8523487672188,0.0,0.0,0.4915171996566374,0.0,0.0,2,3321.0
31395,6e286f05-eb75-4f79-9c00-ed52fec8546e,W1,0,3321.0,933.747325514813,203.8523487672188,0.0,0.0,0.4915171996566374,0.0,0.0,3,4317.3
31408,6e29e75d-edb9-4ee1-a849-86cd73e5156f,RC,0,206102.0,100173.2542045714,374.3930250904504,0.0,0.0,0.0,0.0,0.0,0,0.0
31409,6e29e75d-edb9-4ee1-a849-86cd73e5156f,RC,0,206102.0,100173.2542045714,374.3930250904504,0.0,0.0,0.0,0.0,0.0,1,61830.6
31410,6e29e75d-edb9-4ee1-a849-86cd73e5156f,RC,0,206102.0,100173.2542045714,374.3930250904504,0.0,0.0,0.0,0.0,0.0,2,206102.0
31411,6e29e75d-edb9-4ee1-a849-86cd73e5156f,RC,0,206102.0,100173.2542045714,374.3930250904504,0.0,0.0,0.0,0.0,0.0,3,267932.60000000003
31424,6e2ac5ef-378a-4718-a723-99d348bbb8e1,W1,0,190448.0,42150.54270123045,151.21423310515016,1.0,2.0,0.4681388984815645,0.936277796963129,2.0,0,0.0
31425,6e2ac5ef-378a-4718-a723-99d348bbb8e1,W1,0,190448.0,42150.54270123045,151.21423310515016,1.0,2.0,0.4681388984815645,0.936277796963129,2.0,1,57134.4
31426,6e2ac5ef-378a-4718-a723-99d348bbb8e1,W1,0,190448.0,42150.54270123045,151.21423310515016,1.0,2.0,0.4681388984815645,0.936277796963129,2.0,2,190448.0
31427,6e2ac5ef-378a-4718-a723-99d348bbb8e1,W1,0,190448.0,42150.54270123045,151.21423310515016,1.0,2.0,0.4681388984815645,0.936277796963129,2.0,3,247582.4
31440,6e30a045-6c78-47b4-aa3c-f03f8a8297ee,RC,0,31349.0,7518.33331864457,165.60104258217518,1.0,3.0,0.4941502342950736,1.4824507028852207,3.0,0,0.0
31441,6e30a045-6c78-47b4-aa3c-f03f8a8297ee,RC,0,31349.0,7518.33331864457,165.60104258217518,1.0,3.0,0.4941502342950736,1.4824507028852207,3.0,1,9404.699999999999
31442,6e30a045-6c78-47b4-aa3c-f03f8a8297ee,RC,0,31349.0,7518.33331864457,165.60104258217518,1.0,3.0,0.4941502342950736,1.4824507028852207,3.0,2,31349.0
31443,6e30a045-6c78-47b4-aa3c-f03f8a8297ee,RC,0,31349.0,7518.33331864457,165.60104258217518,1.0,3.0,0.4941502342950736,1.4824507028852207,3.0,3,40753.700000000004
31456,6e3ea519-b023-4e25-8028-bccd6fd4b265,W2,0,34180.0,9313.31422076347,205.02055341718523,0.0,3.0,0.5028773644600993,1.5086320933802981,0.0,0,0.0
31457,6e3ea519-b023-4e25-8028-bccd6fd4b265,W2,0,34180.0,9313.31422076347,205.02055341718523,0.0,3.0,0.5028773644600993,1.5086320933802981,0.0,1,10254.0
31458,6e3ea519-b023-4e25-8028-bccd6fd4b265,W2,0,34180.0,9313.31422076347,205.02055341718523,0.0,3.0,0.5028773644600993,1.5086320933802981,0.0,2,34180.0
31459,6e3ea519-b023-4e25-8028-bccd6fd4b265,W2,0,34180.0,9313.31422076347,205.02055341718523,0.0,3.0,0.5028773644600993,1.5086320933802981,0.0,3,44434.0
31472,6e46ee46-e92f-4c34-8052-9a1c3aaeb811,W1,0,97557.0,87685.64340486118,814.7004674446573,0.0,0.0,0.8633582468250269,0.0,0.0,0,0.0
31473,6e46ee46-e92f-4c34-8052-9a1c3aaeb811,W1,0,97557.0,87685.64340486118,814.7004674446573,0.0,0.0,0.8633582468250269,0.0,0.0,1,29267.1
31474,6e46ee46-e92f-4c34-8052-9a1c3aaeb811,W1,0,97557.0,87685.64340486118,814.7004674446573,0.0,0.0,0.8633582468250269,0.0,0.0,2,97557.0
31475,6e46ee46-e92f-4c34-8052-9a1c3aaeb811,W1,0,97557.0,87685.64340486118,814.7004674446573,0.0,0.0,0.8633582468250269,0.0,0.0,3,126824.1
31488,6e654097-1df0-4d0c-9deb-88cbadc9fefa,W1,0,49725.0,13980.905077152687,203.8523487672188,0.0,1.0,0.5536439953018424,0.5536439953018424,0.0,0,0.0
31489,6e654097-1df0-4d0c-9deb-88cbadc9fefa,W1,0,49725.0,13980.905077152687,203.8523487672188,0.0,1.0,0.5536439953018424,0.5536439953018424,0.0,1,14917.5
31490,6e654097-1df0-4d0c-9deb-88cbadc9fefa,W1,0,49725.0,13980.905077152687,203.8523487672188,0.0,1.0,0.5536439953018424,0.5536439953018424,0.0,2,49725.0
31491,6e654097-1df0-4d0c-9deb-88cbadc9fefa,W1,0,49725.0,13980.905077152687,203.8523487672188,0.0,1.0,0.5536439953018424,0.5536439953018424,0.0,3,64642.5
31504,6e7420dc-eca9-4928-adc1-bbbb3ddb9e33,W2,0,120626.0,107517.2653868032,807.5212298943691,1.0,0.0,0.7892783518048762,0.0,0.0,0,0.0
31505,6e7420dc-eca9-4928-adc1-bbbb3ddb9e33,W2,0,120626.0,107517.2653868032,807.5212298943691,1.0,0.0,0.7892783518048762,0.0,0.0,1,36187.799999999996
31506,6e7420dc-eca9-4928-adc1-bbbb3ddb9e33,W2,0,120626.0,107517.2653868032,807.5212298943691,1.0,0.0,0.7892783518048762,0.0,0.0,2,120626.0
31507,6e7420dc-eca9-4928-adc1-bbbb3ddb9e33,W2,0,120626.0,107517.2653868032,807.5212298943691,1.0,0.0,0.7892783518048762,0.0,0.0,3,156813.80000000002
31520,6e769bbd-4be1-4be8-a81b-01c50ea19425,RC,0,290908.0,71851.25272654396,170.6608749583188,0.0,0.0,0.0,0.0,0.0,0,0.0
31521,6e769bbd-4be1-4be8-a81b-01c50ea19425,RC,0,290908.0,71851.25272654396,170.6608749583188,0.0,0.0,0.0,0.0,0.0,1,87272.4
31522,6e769bbd-4be1-4be8-a81b-01c50ea19425,RC,0,290908.0,71851.25272654396,170.6608749583188,0.0,0.0,0.0,0.0,0.0,2,290908.0
31523,6e769bbd-4be1-4be8-a81b-01c50ea19425,RC,0,290908.0,71851.25272654396,170.6608749583188,0.0,0.0,0.0,0.0,0.0,3,378180.4
31536,6e9d685e-60c5-435a-9405-7790592e3d1b,RC,0,208024.0,42090.06578176136,133.5487350766786,0.0,3.0,0.3750679627796256,1.1252038883388769,0.0,0,0.0
31537,6e9d685e-60c5-435a-9405-7790592e3d1b,RC,0,208024.0,42090.06578176136,133.5487350766786,0.0,3.0,0.3750679627796256,1.1252038883388769,0.0,1,62407.2
31538,6e9d685e-60c5-435a-9405-7790592e3d1b,RC,0,208024.0,42090.06578176136,133.5487350766786,0.0,3.0,0.3750679627796256,1.1252038883388769,0.0,2,208024.0
31539,6e9d685e-60c5-435a-9405-7790592e3d1b,RC,0,208024.0,42090.06578176136,133.5487350766786,0.0,3.0,0.3750679627796256,1.1252038883388769,0.0,3,270431.2
31552,6ea362bf-b765-4d30-aba8-3812685aa95f,W2,0,69989.0,62610.57195121002,810.5883022724944,1.0,0.0,0.7876948061916367,0.0,0.0,0,0.0
31553,6ea362bf-b765-4d30-aba8-3812685aa95f,W2,0,69989.0,62610.57195121002,810.5883022724944,1.0,0.0,0.7876948061916367,0.0,0.0,1,20996.7
31554,6ea362bf-b765-4d30-aba8-3812685aa95f,W2,0,69989.0,62610.57195121002,810.5883022724944,1.0,0.0,0.7876948061916367,0.0,0.0,2,69989.0
31555,6ea362bf-b765-4d30-aba8-3812685aa95f,W2,0,69989.0,62610.57195121002,810.5883022724944,1.0,0.0,0.7876948061916367,0.0,0.0,3,90985.7
31568,6eb2d3e0-dbb0-4e51-a47e-b98f13985e44,RC,0,464386.0,231372.04011331947,385.6569116262872,0.0,0.0,0.0,0.0,0.0,0,0.0
31569,6eb2d3e0-dbb0-4e51-a47e-b98f13985e44,RC,0,464386.0,231372.04011331947,385.6569116262872,0.0,0.0,0.0,0.0,0.0,1,139315.8
31570,6eb2d3e0-dbb0-4e51-a47e-b98f13985e44,RC,0,464386.0,231372.04011331947,385.6569116262872,0.0,0.0,0.0,0.0,0.0,2,464386.0
