,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,K',Sc
32576,71f907ea-d09f-4010-b22c-8099b00f2e7b,W1,0,118818.0,28474.28771497355,168.56400775031645,0.0,0.0,0.0,0.0,0.0,0,0.0
32577,71f907ea-d09f-4010-b22c-8099b00f2e7b,W1,0,118818.0,28474.28771497355,168.56400775031645,0.0,0.0,0.0,0.0,0.0,1,35645.4
32578,71f907ea-d09f-4010-b22c-8099b00f2e7b,W1,0,118818.0,28474.28771497355,168.56400775031645,0.0,0.0,0.0,0.0,0.0,2,118818.0
32579,71f907ea-d09f-4010-b22c-8099b00f2e7b,W1,0,118818.0,28474.28771497355,168.56400775031645,0.0,0.0,0.0,0.0,0.0,3,154463.4
32592,720063ce-89ee-4575-9525-657d8e944acb,W1,0,81336.0,17450.442101775756,147.99519476526467,0.0,0.0,0.0,0.0,0.0,0,0.0
32593,720063ce-89ee-4575-9525-657d8e944acb,W1,0,81336.0,17450.442101775756,147.99519476526467,0.0,0.0,0.0,0.0,0.0,1,24400.8
32594,720063ce-89ee-4575-9525-657d8e944acb,W1,0,81336.0,17450.442101775756,147.99519476526467,0.0,0.0,0.0,0.0,0.0,2,81336.0
32595,720063ce-89ee-4575-9525-657d8e944acb,W1,0,81336.0,17450.442101775756,147.99519476526467,0.0,0.0,0.0,0.0,0.0,3,105736.8
32608,720bfdab-075e-47ef-90e4-3f0f61d5fb4e,W1,0,31195.0,6784.503340580639,150.85910865598734,0.0,2.0,0.4912547272235817,0.9825094544471634,0.0,0,0.0
32609,720bfdab-075e-47ef-90e4-3f0f61d5fb4e,W1,0,31195.0,6784.503340580639,150.85910865598734,0.0,2.0,0.4912547272235817,0.9825094544471634,0.0,1,9358.5
32610,720bfdab-075e-47ef-90e4-3f0f61d5fb4e,W1,0,31195.0,6784.503340580639,150.85910865598734,0.0,2.0,0.4912547272235817,0.9825094544471634,0.0,2,31195.0
32611,720bfdab-075e-47ef-90e4-3f0f61d5fb4e,W1,0,31195.0,6784.503340580639,150.85910865598734,0.0,2.0,0.4912547272235817,0.9825094544471634,0.0,3,40553.5
32624,720c56ac-83d0-40b8-b7ba-45076cd4c50c,W1,0,96886.0,29897.923136567537,238.4290648184976,1.0,0.0,0.5645249712708842,0.0,0.0,0,0.0
32625,720c56ac-83d0-40b8-b7ba-45076cd4c50c,W1,0,96886.0,29897.923136567537,238.4290648184976,1.0,0.0,0.5645249712708842,0.0,0.0,1,29065.8
32626,720c56ac-83d0-40b8-b7ba-45076cd4c50c,W1,0,96886.0,29897.923136567537,238.4290648184976,1.0,0.0,0.5645249712708842,0.0,0.0,2,96886.0
32627,720c56ac-83d0-40b8-b7ba-45076cd4c50c,W1,0,96886.0,29897.923136567537,238.4290648184976,1.0,0.0,0.5645249712708842,0.0,0.0,3,125951.8
32640,720e7ce8-0a13-477e-89c8-ffca3506cf0c,W2,0,116178.0,14330.980840885486,74.18912999088256,1.0,5.0,0.3581918875461828,1.7909594377309141,5.0,0,0.0
32641,720e7ce8-0a13-477e-89c8-ffca3506cf0c,W2,0,116178.0,14330.980840885486,74.18912999088256,1.0,5.0,0.3581918875461828,1.7909594377309141,5.0,1,34853.4
32642,720e7ce8-0a13-477e-89c8-ffca3506cf0c,W2,0,116178.0,14330.980840885486,74.18912999088256,1.0,5.0,0.3581918875461828,1.7909594377309141,5.0,2,116178.0
32643,720e7ce8-0a13-477e-89c8-ffca3506cf0c,W2,0,116178.0,14330.980840885486,74.18912999088256,1.0,5.0,0.3581918875461828,1.7909594377309141,5.0,3,151031.4
32656,72208a29-0799-4efc-9b09-7500be66a2af,RC,0,348495.0,100643.18234385428,201.7975808599271,0.0,0.0,0.0,0.0,0.0,0,0.0
32657,72208a29-0799-4efc-9b09-7500be66a2af,RC,0,348495.0,100643.18234385428,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,104548.5
32658,72208a29-0799-4efc-9b09-7500be66a2af,RC,0,348495.0,100643.18234385428,201.7975808599271,0.0,0.0,0.0,0.0,0.0,2,348495.0
32659,72208a29-0799-4efc-9b09-7500be66a2af,RC,0,348495.0,100643.18234385428,201.7975808599271,0.0,0.0,0.0,0.0,0.0,3,453043.5
32672,7224f6e0-72c7-4a8f-a2de-5336abe370e4,W1,0,107186.0,40241.50852891222,303.6971870581141,0.0,1.0,0.4921412742161463,0.4921412742161463,0.0,0,0.0
32673,7224f6e0-72c7-4a8f-a2de-5336abe370e4,W1,0,107186.0,40241.50852891222,303.6971870581141,0.0,1.0,0.4921412742161463,0.4921412742161463,0.0,1,32155.8
32674,7224f6e0-72c7-4a8f-a2de-5336abe370e4,W1,0,107186.0,40241.50852891222,303.6971870581141,0.0,1.0,0.4921412742161463,0.4921412742161463,0.0,2,107186.0
32675,7224f6e0-72c7-4a8f-a2de-5336abe370e4,W1,0,107186.0,40241.50852891222,303.6971870581141,0.0,1.0,0.4921412742161463,0.4921412742161463,0.0,3,139341.80000000002
32688,72278bc3-88ea-4a93-9848-2fca1e014eaa,W1,0,51173.0,9147.01855402911,116.84061420546443,1.0,6.0,0.4977139644405263,2.986283786643158,6.0,0,0.0
32689,72278bc3-88ea-4a93-9848-2fca1e014eaa,W1,0,51173.0,9147.01855402911,116.84061420546443,1.0,6.0,0.4977139644405263,2.986283786643158,6.0,1,15351.9
32690,72278bc3-88ea-4a93-9848-2fca1e014eaa,W1,0,51173.0,9147.01855402911,116.84061420546443,1.0,6.0,0.4977139644405263,2.986283786643158,6.0,2,51173.0
32691,72278bc3-88ea-4a93-9848-2fca1e014eaa,W1,0,51173.0,9147.01855402911,116.84061420546443,1.0,6.0,0.4977139644405263,2.986283786643158,6.0,3,66524.90000000001
32704,724dd2f2-6dba-4294-ba3d-ef29de6d9181,RC,0,260992.0,74879.93227515006,208.60279453093864,0.0,0.0,0.0,0.0,0.0,0,0.0
32705,724dd2f2-6dba-4294-ba3d-ef29de6d9181,RC,0,260992.0,74879.93227515006,208.60279453093864,0.0,0.0,0.0,0.0,0.0,1,78297.59999999999
32706,724dd2f2-6dba-4294-ba3d-ef29de6d9181,RC,0,260992.0,74879.93227515006,208.60279453093864,0.0,0.0,0.0,0.0,0.0,2,260992.0
32707,724dd2f2-6dba-4294-ba3d-ef29de6d9181,RC,0,260992.0,74879.93227515006,208.60279453093864,0.0,0.0,0.0,0.0,0.0,3,339289.60000000003
32720,7258ea6e-ebaf-4d53-9f7d-72d4c6e7a49a,W1,0,64373.0,46008.71450711586,635.3396785904534,1.0,1.0,0.7472062542528927,0.7472062542528927,1.0,0,0.0
32721,7258ea6e-ebaf-4d53-9f7d-72d4c6e7a49a,W1,0,64373.0,46008.71450711586,635.3396785904534,1.0,1.0,0.7472062542528927,0.7472062542528927,1.0,1,19311.899999999998
32722,7258ea6e-ebaf-4d53-9f7d-72d4c6e7a49a,W1,0,64373.0,46008.71450711586,635.3396785904534,1.0,1.0,0.7472062542528927,0.7472062542528927,1.0,2,64373.0
32723,7258ea6e-ebaf-4d53-9f7d-72d4c6e7a49a,W1,0,64373.0,46008.71450711586,635.3396785904534,1.0,1.0,0.7472062542528927,0.7472062542528927,1.0,3,83684.90000000001
32736,7259cdd8-cde5-4ca1-948d-0b5c452590c1,RC,0,234402.0,67993.35365046853,202.8413676431296,0.0,0.0,0.0,0.0,0.0,0,0.0
32737,7259cdd8-cde5-4ca1-948d-0b5c452590c1,RC,0,234402.0,67993.35365046853,202.8413676431296,0.0,0.0,0.0,0.0,0.0,1,70320.59999999999
32738,7259cdd8-cde5-4ca1-948d-0b5c452590c1,RC,0,234402.0,67993.35365046853,202.8413676431296,0.0,0.0,0.0,0.0,0.0,2,234402.0
32739,7259cdd8-cde5-4ca1-948d-0b5c452590c1,RC,0,234402.0,67993.35365046853,202.8413676431296,0.0,0.0,0.0,0.0,0.0,3,304722.60000000003
32752,725e9fe5-e3bb-4bb4-82f3-096193b72de6,W1,0,73019.0,17935.39844288,178.27695047301324,1.0,3.0,0.528361787359654,1.585085362078962,3.0,0,0.0
32753,725e9fe5-e3bb-4bb4-82f3-096193b72de6,W1,0,73019.0,17935.39844288,178.27695047301324,1.0,3.0,0.528361787359654,1.585085362078962,3.0,1,21905.7
32754,725e9fe5-e3bb-4bb4-82f3-096193b72de6,W1,0,73019.0,17935.39844288,178.27695047301324,1.0,3.0,0.528361787359654,1.585085362078962,3.0,2,73019.0
32755,725e9fe5-e3bb-4bb4-82f3-096193b72de6,W1,0,73019.0,17935.39844288,178.27695047301324,1.0,3.0,0.528361787359654,1.585085362078962,3.0,3,94924.7
32768,727bb423-0053-49bf-ac9a-8f42fe79f5ab,W1,0,81680.0,17524.24646986628,147.99519476526467,0.0,0.0,0.5272097129125944,0.0,0.0,0,0.0
32769,727bb423-0053-49bf-ac9a-8f42fe79f5ab,W1,0,81680.0,17524.24646986628,147.99519476526467,0.0,0.0,0.5272097129125944,0.0,0.0,1,24504.0
32770,727bb423-0053-49bf-ac9a-8f42fe79f5ab,W1,0,81680.0,17524.24646986628,147.99519476526467,0.0,0.0,0.5272097129125944,0.0,0.0,2,81680.0
32771,727bb423-0053-49bf-ac9a-8f42fe79f5ab,W1,0,81680.0,17524.24646986628,147.99519476526467,0.0,0.0,0.5272097129125944,0.0,0.0,3,106184.0
32784,728dd301-eca0-44e0-9265-bcd2ffd65ea5,W1,0,87626.0,16331.162713446583,123.4094714741054,1.0,4.0,0.4798462076397539,1.9193848305590155,4.0,0,0.0
32785,728dd301-eca0-44e0-9265-bcd2ffd65ea5,W1,0,87626.0,16331.162713446583,123.4094714741054,1.0,4.0,0.4798462076397539,1.9193848305590155,4.0,1,26287.8
32786,728dd301-eca0-44e0-9265-bcd2ffd65ea5,W1,0,87626.0,16331.162713446583,123.4094714741054,1.0,4.0,0.4798462076397539,1.9193848305590155,4.0,2,87626.0
32787,728dd301-eca0-44e0-9265-bcd2ffd65ea5,W1,0,87626.0,16331.162713446583,123.4094714741054,1.0,4.0,0.4798462076397539,1.9193848305590155,4.0,3,113913.8
32800,72930e0c-2da0-434f-bed7-9b81b72d4c4c,RC,0,250810.0,72752.84779598302,202.8413676431296,0.0,0.0,0.0,0.0,0.0,0,0.0
32801,72930e0c-2da0-434f-bed7-9b81b72d4c4c,RC,0,250810.0,72752.84779598302,202.8413676431296,0.0,0.0,0.0,0.0,0.0,1,75243.0
32802,72930e0c-2da0-434f-bed7-9b81b72d4c4c,RC,0,250810.0,72752.84779598302,202.8413676431296,0.0,0.0,0.0,0.0,0.0,2,250810.0
32803,72930e0c-2da0-434f-bed7-9b81b72d4c4c,RC,0,250810.0,72752.84779598302,202.8413676431296,0.0,0.0,0.0,0.0,0.0,3,326053.0
32816,72a86bf1-5645-4470-94cd-7a034f0c76ec,W1,0,172520.0,32153.153074701622,123.4094714741054,0.0,1.0,0.4602816336728842,0.4602816336728842,0.0,0,0.0
32817,72a86bf1-5645-4470-94cd-7a034f0c76ec,W1,0,172520.0,32153.153074701622,123.4094714741054,0.0,1.0,0.4602816336728842,0.4602816336728842,0.0,1,51756.0
32818,72a86bf1-5645-4470-94cd-7a034f0c76ec,W1,0,172520.0,32153.153074701622,123.4094714741054,0.0,1.0,0.4602816336728842,0.4602816336728842,0.0,2,172520.0
32819,72a86bf1-5645-4470-94cd-7a034f0c76ec,W1,0,172520.0,32153.153074701622,123.4094714741054,0.0,1.0,0.4602816336728842,0.4602816336728842,0.0,3,224276.0
32832,72b5eedb-d9dd-4ac6-9bb6-6ecb568a618e,W1,0,70610.0,31288.33572337566,369.7766789365362,0.0,2.0,0.5930831289832325,1.186166257966465,0.0,0,0.0
32833,72b5eedb-d9dd-4ac6-9bb6-6ecb568a618e,W1,0,70610.0,31288.33572337566,369.7766789365362,0.0,2.0,0.5930831289832325,1.186166257966465,0.0,1,21183.0
32834,72b5eedb-d9dd-4ac6-9bb6-6ecb568a618e,W1,0,70610.0,31288.33572337566,369.7766789365362,0.0,2.0,0.5930831289832325,1.186166257966465,0.0,2,70610.0
32835,72b5eedb-d9dd-4ac6-9bb6-6ecb568a618e,W1,0,70610.0,31288.33572337566,369.7766789365362,0.0,2.0,0.5930831289832325,1.186166257966465,0.0,3,91793.0
32848,72bce18e-5f8b-47bc-ab17-1777d1722ded,W1,0,70739.0,16952.335830173157,168.56400775031645,1.0,2.0,0.5133424117793159,1.0266848235586319,2.0,0,0.0
32849,72bce18e-5f8b-47bc-ab17-1777d1722ded,W1,0,70739.0,16952.335830173157,168.56400775031645,1.0,2.0,0.5133424117793159,1.0266848235586319,2.0,1,21221.7
32850,72bce18e-5f8b-47bc-ab17-1777d1722ded,W1,0,70739.0,16952.335830173157,168.56400775031645,1.0,2.0,0.5133424117793159,1.0266848235586319,2.0,2,70739.0
32851,72bce18e-5f8b-47bc-ab17-1777d1722ded,W1,0,70739.0,16952.335830173157,168.56400775031645,1.0,2.0,0.5133424117793159,1.0266848235586319,2.0,3,91960.7
32864,72d78686-0875-4d57-b8bd-cec5fcb2e1ea,W1,0,63519.0,19601.244552480577,238.4290648184976,0.0,2.0,0.5656837722086375,1.131367544417275,0.0,0,0.0
32865,72d78686-0875-4d57-b8bd-cec5fcb2e1ea,W1,0,63519.0,19601.244552480577,238.4290648184976,0.0,2.0,0.5656837722086375,1.131367544417275,0.0,1,19055.7
32866,72d78686-0875-4d57-b8bd-cec5fcb2e1ea,W1,0,63519.0,19601.244552480577,238.4290648184976,0.0,2.0,0.5656837722086375,1.131367544417275,0.0,2,63519.0
32867,72d78686-0875-4d57-b8bd-cec5fcb2e1ea,W1,0,63519.0,19601.244552480577,238.4290648184976,0.0,2.0,0.5656837722086375,1.131367544417275,0.0,3,82574.7
32880,72d79d04-a87e-4c3b-8bbf-5e91dda971cb,RC,0,128911.0,55030.255598430645,328.6119645526877,0.0,0.0,0.0,0.0,0.0,0,0.0
32881,72d79d04-a87e-4c3b-8bbf-5e91dda971cb,RC,0,128911.0,55030.255598430645,328.6119645526877,0.0,0.0,0.0,0.0,0.0,1,38673.299999999996
32882,72d79d04-a87e-4c3b-8bbf-5e91dda971cb,RC,0,128911.0,55030.255598430645,328.6119645526877,0.0,0.0,0.0,0.0,0.0,2,128911.0
32883,72d79d04-a87e-4c3b-8bbf-5e91dda971cb,RC,0,128911.0,55030.255598430645,328.6119645526877,0.0,0.0,0.0,0.0,0.0,3,167584.30000000002
32896,72fb0119-b45f-4b7d-a71e-4ec0c33eb227,W1,0,87250.0,26274.82739893834,232.3707070660086,1.0,1.0,0.4196681991279206,0.4196681991279206,1.0,0,0.0
32897,72fb0119-b45f-4b7d-a71e-4ec0c33eb227,W1,0,87250.0,26274.82739893834,232.3707070660086,1.0,1.0,0.4196681991279206,0.4196681991279206,1.0,1,26175.0
32898,72fb0119-b45f-4b7d-a71e-4ec0c33eb227,W1,0,87250.0,26274.82739893834,232.3707070660086,1.0,1.0,0.4196681991279206,0.4196681991279206,1.0,2,87250.0
32899,72fb0119-b45f-4b7d-a71e-4ec0c33eb227,W1,0,87250.0,26274.82739893834,232.3707070660086,1.0,1.0,0.4196681991279206,0.4196681991279206,1.0,3,113425.0
32912,731e6e2f-0024-4819-b300-b0fe7989825c,W1,0,71387.0,18115.24674513689,184.89695599858328,1.0,0.0,0.5219049289314718,0.0,0.0,0,0.0
32913,731e6e2f-0024-4819-b300-b0fe7989825c,W1,0,71387.0,18115.24674513689,184.89695599858328,1.0,0.0,0.5219049289314718,0.0,0.0,1,21416.1
32914,731e6e2f-0024-4819-b300-b0fe7989825c,W1,0,71387.0,18115.24674513689,184.89695599858328,1.0,0.0,0.5219049289314718,0.0,0.0,2,71387.0
32915,731e6e2f-0024-4819-b300-b0fe7989825c,W1,0,71387.0,18115.24674513689,184.89695599858328,1.0,0.0,0.5219049289314718,0.0,0.0,3,92803.1
32928,732520aa-77ba-4e7e-b58f-85407592feee,W1,0,121031.0,25966.908355709915,147.99519476526467,1.0,2.0,0.5060506366425184,1.0121012732850367,2.0,0,0.0
32929,732520aa-77ba-4e7e-b58f-85407592feee,W1,0,121031.0,25966.908355709915,147.99519476526467,1.0,2.0,0.5060506366425184,1.0121012732850367,2.0,1,36309.299999999996
32930,732520aa-77ba-4e7e-b58f-85407592feee,W1,0,121031.0,25966.908355709915,147.99519476526467,1.0,2.0,0.5060506366425184,1.0121012732850367,2.0,2,121031.0
32931,732520aa-77ba-4e7e-b58f-85407592feee,W1,0,121031.0,25966.908355709915,147.99519476526467,1.0,2.0,0.5060506366425184,1.0121012732850367,2.0,3,157340.30000000002
32944,733ad288-e3f5-4b59-9500-08fb44a1cb16,W2,0,341507.0,55131.71497797532,111.57657741851594,0.0,0.0,0.3693225604762646,0.0,0.0,0,0.0
32945,733ad288-e3f5-4b59-9500-08fb44a1cb16,W2,0,341507.0,55131.71497797532,111.57657741851594,0.0,0.0,0.3693225604762646,0.0,0.0,1,102452.09999999999
32946,733ad288-e3f5-4b59-9500-08fb44a1cb16,W2,0,341507.0,55131.71497797532,111.57657741851594,0.0,0.0,0.3693225604762646,0.0,0.0,2,341507.0
32947,733ad288-e3f5-4b59-9500-08fb44a1cb16,W2,0,341507.0,55131.71497797532,111.57657741851594,0.0,0.0,0.3693225604762646,0.0,0.0,3,443959.10000000003
32960,73441f2d-25f9-464b-b717-fe38b53cb2a0,RC,0,252194.0,93250.49667387498,276.08854800237293,0.0,0.0,0.0,0.0,0.0,0,0.0
32961,73441f2d-25f9-464b-b717-fe38b53cb2a0,RC,0,252194.0,93250.49667387498,276.08854800237293,0.0,0.0,0.0,0.0,0.0,1,75658.2
32962,73441f2d-25f9-464b-b717-fe38b53cb2a0,RC,0,252194.0,93250.49667387498,276.08854800237293,0.0,0.0,0.0,0.0,0.0,2,252194.0
32963,73441f2d-25f9-464b-b717-fe38b53cb2a0,RC,0,252194.0,93250.49667387498,276.08854800237293,0.0,0.0,0.0,0.0,0.0,3,327852.2
32976,7348b2f0-53de-492e-8073-a676938ddf49,W1,0,73731.0,44728.91359359476,530.0408634125703,1.0,5.0,0.6885118925546101,3.4425594627730502,5.0,0,0.0
32977,7348b2f0-53de-492e-8073-a676938ddf49,W1,0,73731.0,44728.91359359476,530.0408634125703,1.0,5.0,0.6885118925546101,3.4425594627730502,5.0,1,22119.3
32978,7348b2f0-53de-492e-8073-a676938ddf49,W1,0,73731.0,44728.91359359476,530.0408634125703,1.0,5.0,0.6885118925546101,3.4425594627730502,5.0,2,73731.0
32979,7348b2f0-53de-492e-8073-a676938ddf49,W1,0,73731.0,44728.91359359476,530.0408634125703,1.0,5.0,0.6885118925546101,3.4425594627730502,5.0,3,95850.3
32992,736d2d0d-86ae-42f3-9e44-0c025a8b4643,RC,0,53125.0,18513.276824918747,258.49090019030723,0.0,2.0,0.5787086892086575,1.157417378417315,0.0,0,0.0
32993,736d2d0d-86ae-42f3-9e44-0c025a8b4643,RC,0,53125.0,18513.276824918747,258.49090019030723,0.0,2.0,0.5787086892086575,1.157417378417315,0.0,1,15937.5
32994,736d2d0d-86ae-42f3-9e44-0c025a8b4643,RC,0,53125.0,18513.276824918747,258.49090019030723,0.0,2.0,0.5787086892086575,1.157417378417315,0.0,2,53125.0
32995,736d2d0d-86ae-42f3-9e44-0c025a8b4643,RC,0,53125.0,18513.276824918747,258.49090019030723,0.0,2.0,0.5787086892086575,1.157417378417315,0.0,3,69062.5
33008,7372cd2b-2256-4ece-980b-a0622d11b0df,RC,0,180017.0,52321.99038843844,203.31464189521225,0.0,0.0,0.0,0.0,0.0,0,0.0
33009,7372cd2b-2256-4ece-980b-a0622d11b0df,RC,0,180017.0,52321.99038843844,203.31464189521225,0.0,0.0,0.0,0.0,0.0,1,54005.1
33010,7372cd2b-2256-4ece-980b-a0622d11b0df,RC,0,180017.0,52321.99038843844,203.31464189521225,0.0,0.0,0.0,0.0,0.0,2,180017.0
33011,7372cd2b-2256-4ece-980b-a0622d11b0df,RC,0,180017.0,52321.99038843844,203.31464189521225,0.0,0.0,0.0,0.0,0.0,3,234022.1
33024,73a86285-d617-44a6-b74a-49567ba6f6c5,W2,0,122627.0,20799.42048468928,111.46961736877417,0.0,2.0,0.38022154986569,0.76044309973138,0.0,0,0.0
33025,73a86285-d617-44a6-b74a-49567ba6f6c5,W2,0,122627.0,20799.42048468928,111.46961736877417,0.0,2.0,0.38022154986569,0.76044309973138,0.0,1,36788.1
33026,73a86285-d617-44a6-b74a-49567ba6f6c5,W2,0,122627.0,20799.42048468928,111.46961736877417,0.0,2.0,0.38022154986569,0.76044309973138,0.0,2,122627.0
33027,73a86285-d617-44a6-b74a-49567ba6f6c5,W2,0,122627.0,20799.42048468928,111.46961736877417,0.0,2.0,0.38022154986569,0.76044309973138,0.0,3,159415.1
33040,73b866e8-304a-4018-a343-2d129b66a34b,RC,0,162217.0,46847.257809360286,201.7975808599271,0.0,2.0,0.5967484253845581,1.1934968507691162,0.0,0,0.0
33041,73b866e8-304a-4018-a343-2d129b66a34b,RC,0,162217.0,46847.257809360286,201.7975808599271,0.0,2.0,0.5967484253845581,1.1934968507691162,0.0,1,48665.1
33042,73b866e8-304a-4018-a343-2d129b66a34b,RC,0,162217.0,46847.257809360286,201.7975808599271,0.0,2.0,0.5967484253845581,1.1934968507691162,0.0,2,162217.0
33043,73b866e8-304a-4018-a343-2d129b66a34b,RC,0,162217.0,46847.257809360286,201.7975808599271,0.0,2.0,0.5967484253845581,1.1934968507691162,0.0,3,210882.1
33056,73c2d329-a17e-46ab-bf79-b2dd1cc41ac2,RC,0,274453.0,61264.594177072,155.10177289416276,0.0,0.0,0.0,0.0,0.0,0,0.0
33057,73c2d329-a17e-46ab-bf79-b2dd1cc41ac2,RC,0,274453.0,61264.594177072,155.10177289416276,0.0,0.0,0.0,0.0,0.0,1,82335.9
33058,73c2d329-a17e-46ab-bf79-b2dd1cc41ac2,RC,0,274453.0,61264.594177072,155.10177289416276,0.0,0.0,0.0,0.0,0.0,2,274453.0
33059,73c2d329-a17e-46ab-bf79-b2dd1cc41ac2,RC,0,274453.0,61264.594177072,155.10177289416276,0.0,0.0,0.0,0.0,0.0,3,356788.9
33072,73c6557e-cecd-4bed-b947-ba38b33062e1,RC,0,79824.0,15273.411171223825,126.18733014709508,0.0,0.0,0.0,0.0,0.0,0,0.0
33073,73c6557e-cecd-4bed-b947-ba38b33062e1,RC,0,79824.0,15273.411171223825,126.18733014709508,0.0,0.0,0.0,0.0,0.0,1,23947.2
33074,73c6557e-cecd-4bed-b947-ba38b33062e1,RC,0,79824.0,15273.411171223825,126.18733014709508,0.0,0.0,0.0,0.0,0.0,2,79824.0
33075,73c6557e-cecd-4bed-b947-ba38b33062e1,RC,0,79824.0,15273.411171223825,126.18733014709508,0.0,0.0,0.0,0.0,0.0,3,103771.2
33088,73f3318c-33b5-4c2b-95ac-9cf8a7b0672c,W2,0,144838.0,18705.646014198934,78.34174871998789,1.0,2.0,0.3379439157892726,0.6758878315785452,2.0,0,0.0
33089,73f3318c-33b5-4c2b-95ac-9cf8a7b0672c,W2,0,144838.0,18705.646014198934,78.34174871998789,1.0,2.0,0.3379439157892726,0.6758878315785452,2.0,1,43451.4
33090,73f3318c-33b5-4c2b-95ac-9cf8a7b0672c,W2,0,144838.0,18705.646014198934,78.34174871998789,1.0,2.0,0.3379439157892726,0.6758878315785452,2.0,2,144838.0
33091,73f3318c-33b5-4c2b-95ac-9cf8a7b0672c,W2,0,144838.0,18705.646014198934,78.34174871998789,1.0,2.0,0.3379439157892726,0.6758878315785452,2.0,3,188289.4
33104,73faa833-27c0-40cd-91bb-e2eab8cbf4f8,W1,0,167270.0,38711.97863687149,161.78656532974466,1.0,1.0,0.475937542123518,0.475937542123518,1.0,0,0.0
33105,73faa833-27c0-40cd-91bb-e2eab8cbf4f8,W1,0,167270.0,38711.97863687149,161.78656532974466,1.0,1.0,0.475937542123518,0.475937542123518,1.0,1,50181.0
33106,73faa833-27c0-40cd-91bb-e2eab8cbf4f8,W1,0,167270.0,38711.97863687149,161.78656532974466,1.0,1.0,0.475937542123518,0.475937542123518,1.0,2,167270.0
33107,73faa833-27c0-40cd-91bb-e2eab8cbf4f8,W1,0,167270.0,38711.97863687149,161.78656532974466,1.0,1.0,0.475937542123518,0.475937542123518,1.0,3,217451.0
33120,73fc7a75-69d9-422a-9c47-5e7ea59227c1,W2,0,255349.0,34454.75715928445,82.52867392321352,1.0,2.0,0.480249920724801,0.960499841449602,2.0,0,0.0
33121,73fc7a75-69d9-422a-9c47-5e7ea59227c1,W2,0,255349.0,34454.75715928445,82.52867392321352,1.0,2.0,0.480249920724801,0.960499841449602,2.0,1,76604.7
33122,73fc7a75-69d9-422a-9c47-5e7ea59227c1,W2,0,255349.0,34454.75715928445,82.52867392321352,1.0,2.0,0.480249920724801,0.960499841449602,2.0,2,255349.0
33123,73fc7a75-69d9-422a-9c47-5e7ea59227c1,W2,0,255349.0,34454.75715928445,82.52867392321352,1.0,2.0,0.480249920724801,0.960499841449602,2.0,3,331953.7
33136,740369cf-801b-491b-abe0-7d1a40692ce9,W1,0,61382.0,18941.790537010387,238.4290648184976,1.0,1.0,0.5751336281874845,0.5751336281874845,1.0,0,0.0
33137,740369cf-801b-491b-abe0-7d1a40692ce9,W1,0,61382.0,18941.790537010387,238.4290648184976,1.0,1.0,0.5751336281874845,0.5751336281874845,1.0,1,18414.6
33138,740369cf-801b-491b-abe0-7d1a40692ce9,W1,0,61382.0,18941.790537010387,238.4290648184976,1.0,1.0,0.5751336281874845,0.5751336281874845,1.0,2,61382.0
33139,740369cf-801b-491b-abe0-7d1a40692ce9,W1,0,61382.0,18941.790537010387,238.4290648184976,1.0,1.0,0.5751336281874845,0.5751336281874845,1.0,3,79796.6
33152,742d8fa2-202d-4c73-8f38-d84718c2dcb4,RC,0,435420.0,124532.12553475636,207.78311791447035,0.0,0.0,0.0,0.0,0.0,0,0.0
33153,742d8fa2-202d-4c73-8f38-d84718c2dcb4,RC,0,435420.0,124532.12553475636,207.78311791447035,0.0,0.0,0.0,0.0,0.0,1,130626.0
33154,742d8fa2-202d-4c73-8f38-d84718c2dcb4,RC,0,435420.0,124532.12553475636,207.78311791447035,0.0,0.0,0.0,0.0,0.0,2,435420.0
33155,742d8fa2-202d-4c73-8f38-d84718c2dcb4,RC,0,435420.0,124532.12553475636,207.78311791447035,0.0,0.0,0.0,0.0,0.0,3,566046.0
33168,742e1642-8646-44e1-b5ff-d33dc9b5d291,W1,0,55409.0,12050.730745255094,150.85910865598734,0.0,2.0,0.474696578642543,0.949393157285086,0.0,0,0.0
33169,742e1642-8646-44e1-b5ff-d33dc9b5d291,W1,0,55409.0,12050.730745255094,150.85910865598734,0.0,2.0,0.474696578642543,0.949393157285086,0.0,1,16622.7
33170,742e1642-8646-44e1-b5ff-d33dc9b5d291,W1,0,55409.0,12050.730745255094,150.85910865598734,0.0,2.0,0.474696578642543,0.949393157285086,0.0,2,55409.0
33171,742e1642-8646-44e1-b5ff-d33dc9b5d291,W1,0,55409.0,12050.730745255094,150.85910865598734,0.0,2.0,0.474696578642543,0.949393157285086,0.0,3,72031.7
33184,743638e7-9076-4a7f-a362-6ba62c8a42f3,W1,0,56087.0,21057.0922402282,303.6971870581141,0.0,0.0,0.5775720488660144,0.0,0.0,0,0.0
33185,743638e7-9076-4a7f-a362-6ba62c8a42f3,W1,0,56087.0,21057.0922402282,303.6971870581141,0.0,0.0,0.5775720488660144,0.0,0.0,1,16826.1
33186,743638e7-9076-4a7f-a362-6ba62c8a42f3,W1,0,56087.0,21057.0922402282,303.6971870581141,0.0,0.0,0.5775720488660144,0.0,0.0,2,56087.0
33187,743638e7-9076-4a7f-a362-6ba62c8a42f3,W1,0,56087.0,21057.0922402282,303.6971870581141,0.0,0.0,0.5775720488660144,0.0,0.0,3,72913.1
